Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
sdv-id-NwXzpJ,63,RM,,4786,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5,1930,1989,Hip,CompShg,Plywood,HdBoard,,2.0,TA,TA,PConc,Gd,TA,No,Unf,361,Unf,349,63,760,GasA,TA,Y,SBrkr,989,644,0,936,0,0,1,1,3,1,TA,6,Typ,0,,Detchd,1942.0,Unf,2,615,TA,TA,Y,1,48,1,602-23-5095,1,0,,,,77,6,2010,WD,Normal,74274
sdv-id-vYONBl,104,RL,64.0,6716,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,6,2008,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,65.0,TA,TA,CBlock,TA,TA,No,Unf,512,Unf,60,2336,1552,GasA,Ex,Y,SBrkr,1128,1539,2,2373,0,0,2,1,2,1,Gd,8,Typ,2,Gd,Attchd,2008.0,RFn,1,78,TA,TA,Y,243,412,0,465-34-2976,0,0,,,,8299,7,2009,WD,Normal,259338
sdv-id-sJeyts,80,RL,92.0,16891,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,4,6,1902,1951,Gable,CompShg,HdBoard,Stone,,4.0,TA,TA,CBlock,TA,Fa,No,Unf,620,Unf,499,0,897,GasA,Gd,Y,FuseA,1451,1405,0,2406,0,0,2,0,4,1,Ex,9,Maj1,1,,Detchd,1921.0,Unf,0,14,TA,TA,Y,0,51,14,163-12-1224,14,0,,GdPrv,,419,10,2008,WD,Normal,113921
sdv-id-aSACRZ,164,RM,,6333,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,5,2002,2010,Gable,CompShg,MetalSd,HdBoard,BrkFace,28.0,TA,TA,CBlock,Ex,TA,No,GLQ,483,Unf,440,164,702,Grav,Gd,Y,SBrkr,1052,840,7,1836,1,0,2,0,3,1,TA,7,Typ,0,Gd,Attchd,2004.0,Unf,2,172,TA,TA,Y,49,142,0,737-10-6425,0,0,,,,1244,12,2009,WD,Normal,95149
sdv-id-HoPIGM,100,RM,45.0,4326,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,9,7,1986,1964,Gable,CompShg,VinylSd,VinylSd,BrkFace,148.0,Gd,TA,PConc,TA,TA,No,ALQ,440,Unf,517,548,1094,GasA,Ex,Y,SBrkr,897,700,1,1088,1,0,1,1,3,1,Gd,7,Typ,2,TA,Detchd,1989.0,Unf,3,123,Fa,TA,P,0,61,0,302-12-3504,0,0,,,,356,7,2007,WD,Normal,123098
sdv-id-WWWsHj,116,RL,65.0,7691,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Somerst,RRAn,Norm,1Fam,1Story,6,5,2009,2010,Hip,CompShg,VinylSd,VinylSd,BrkFace,40.0,Gd,TA,CBlock,TA,TA,No,Rec,469,Unf,801,24,1116,GasA,Ex,Y,SBrkr,1086,1030,0,1752,1,0,2,0,3,1,Gd,7,Typ,0,,Attchd,2009.0,RFn,2,640,TA,TA,Y,526,171,0,101-12-8072,2,0,,,,15,1,2009,WD,Normal,359096
sdv-id-tKLNHO,49,RL,,24182,Pave,,Reg,Bnk,AllPub,Inside,Mod,NridgHt,Norm,Norm,1Fam,2Story,6,6,1938,2008,Hip,CompShg,HdBoard,Wd Sdng,,7.0,Gd,TA,CBlock,TA,TA,No,Unf,706,Unf,683,206,1496,GasA,Ex,Y,SBrkr,1719,782,0,2108,1,0,2,1,3,1,Gd,9,Typ,1,TA,Attchd,1959.0,RFn,2,1110,TA,TA,Y,7,53,0,702-65-4140,0,0,,,,5763,6,2007,WD,Normal,254011
sdv-id-VExjer,31,RL,55.0,12892,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2008,2005,Gable,CompShg,Wd Sdng,VinylSd,,6.0,TA,TA,PConc,TA,TA,No,LwQ,1339,Unf,262,144,1141,GasA,Ex,Y,SBrkr,1104,13,0,744,1,0,2,0,4,1,Gd,5,Typ,0,,Attchd,2007.0,Unf,2,843,TA,TA,Y,42,52,0,577-11-2517,1,0,,,,7081,5,2008,WD,Normal,229071
sdv-id-ZRfOZw,139,RL,74.0,10520,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,SLvl,6,6,1921,1968,Gable,CompShg,WdShing,HdBoard,,0.0,TA,TA,CBlock,TA,TA,No,GLQ,398,Unf,314,648,877,GasA,TA,Y,SBrkr,921,1341,1,1534,0,0,1,1,3,1,Ex,8,Typ,0,,Detchd,1944.0,Unf,3,15,,,N,6,59,0,496-71-0683,0,0,,,,208,3,2008,New,Normal,94778
sdv-id-RKQNtJ,168,FV,,8117,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1.5Fin,5,8,1930,1963,Gable,CompShg,HdBoard,Wd Sdng,,3.0,TA,TA,PConc,Gd,TA,No,Unf,398,Unf,369,310,560,GasA,Gd,Y,SBrkr,842,1296,0,1392,0,0,2,1,3,1,TA,6,Typ,2,Fa,Attchd,1965.0,Fin,2,573,TA,TA,Y,0,3,9,052-07-3156,7,0,,,,1319,6,2008,WD,Family,137034
sdv-id-zYLcEt,39,RL,99.0,12261,Pave,,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,RRAn,Norm,1Fam,1Story,5,7,1982,1988,Gable,CompShg,VinylSd,VinylSd,,4.0,TA,TA,CBlock,Gd,TA,Gd,Unf,1670,Unf,360,29,1291,GasA,Ex,Y,SBrkr,912,36,0,711,1,0,1,1,4,1,TA,3,Typ,0,,Attchd,1972.0,Unf,0,58,Fa,TA,Y,6,19,0,323-99-1192,6,0,,,,43,7,2010,WD,Normal,121642
sdv-id-DSMRRR,93,RL,53.0,2940,Pave,,IR1,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1963,1981,Gable,CompShg,Wd Sdng,VinylSd,,16.0,TA,TA,CBlock,TA,Gd,Mn,GLQ,62,Unf,495,6,755,GasA,Ex,Y,SBrkr,958,753,0,936,0,0,2,0,2,1,Gd,6,Typ,0,,Detchd,1963.0,Unf,0,34,TA,TA,Y,0,87,2,621-25-3024,0,0,,,,686,4,2007,WD,Abnorml,99333
sdv-id-wFsrmP,54,RL,53.0,15789,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Artery,Norm,1Fam,1Story,5,5,1946,1979,Gambrel,CompShg,VinylSd,VinylSd,,9.0,TA,Fa,CBlock,TA,TA,No,GLQ,698,LwQ,1122,11,1412,GasA,Ex,Y,FuseA,1297,291,0,1233,1,0,1,0,1,1,Gd,5,Typ,1,Gd,Attchd,1930.0,Unf,2,415,TA,Gd,Y,65,40,2,420-21-5530,217,0,,,,3063,11,2009,WD,Normal,188469
sdv-id-VZxouX,68,FV,,7559,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,4,5,1993,2000,Hip,CompShg,VinylSd,VinylSd,Stone,8.0,Gd,Gd,CBlock,TA,TA,No,ALQ,751,,438,274,1284,GasA,Ex,Y,SBrkr,1091,1187,3,1589,1,1,1,1,3,1,Gd,6,Typ,1,Gd,Attchd,1978.0,Unf,2,1383,TA,TA,Y,166,109,1,480-63-4975,49,0,,,,3120,7,2008,WD,Normal,250386
sdv-id-CPJVVc,38,RL,50.0,15521,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,5,5,1986,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,28.0,TA,TA,CBlock,Gd,TA,No,LwQ,378,Unf,929,249,1728,GasA,TA,Y,SBrkr,1649,586,0,1888,0,0,2,0,3,1,Gd,8,Typ,0,,Attchd,1985.0,Fin,2,385,TA,TA,P,90,43,2,690-65-5819,0,0,,,,37,2,2009,New,Normal,183627
sdv-id-PAqsdi,168,RM,69.0,3616,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,7,5,1895,1963,Gable,CompShg,WdShing,HdBoard,,0.0,TA,TA,PConc,TA,TA,No,Unf,196,Unf,321,32,923,GasA,TA,Y,SBrkr,909,848,0,853,1,0,1,0,3,1,Ex,5,Typ,1,,Attchd,1934.0,Unf,3,228,TA,TA,Y,0,46,24,551-70-2668,0,0,,GdPrv,,18,5,2008,WD,Normal,123358
sdv-id-OmauUd,96,RL,54.0,6482,Pave,,Reg,HLS,AllPub,Inside,Gtl,NridgHt,Feedr,Norm,TwnhsE,1Story,8,5,1972,1962,Gable,CompShg,VinylSd,Wd Sdng,,0.0,TA,TA,CBlock,TA,Fa,No,,239,Unf,298,469,797,GasA,Ex,Y,SBrkr,1018,449,3,1326,0,0,2,0,3,1,Ex,8,Typ,0,,Detchd,1997.0,,1,1,TA,TA,Y,2,97,0,735-88-9375,10,0,,,,6022,6,2010,WD,Normal,67123
sdv-id-WWTSEC,55,RL,55.0,12097,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,4,5,1943,1952,Gable,CompShg,Plywood,CmentBd,,31.0,TA,TA,CBlock,TA,TA,No,Unf,908,Unf,165,60,881,GasA,Gd,Y,SBrkr,1406,4,0,678,0,0,1,0,2,1,TA,5,Typ,0,Gd,Basment,1954.0,Fin,1,118,TA,TA,Y,0,19,4,612-68-1345,67,0,,,,1207,7,2007,WD,Normal,101297
sdv-id-VgejaF,33,RL,95.0,16775,Pave,,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,TwnhsE,1Story,7,4,1992,2009,Hip,CompShg,CemntBd,HdBoard,BrkFace,26.0,TA,Fa,CBlock,Gd,TA,No,Unf,975,Unf,291,1211,2551,GasA,Ex,Y,SBrkr,2595,69,0,2152,1,0,2,0,3,1,TA,7,Typ,1,Po,Attchd,1995.0,Fin,2,1154,TA,TA,Y,258,107,4,766-17-1981,25,0,,MnPrv,,4605,4,2007,WD,Normal,385686
sdv-id-aLbihO,36,RL,,21934,Pave,,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,7,6,1971,1986,Gable,CompShg,HdBoard,Wd Sdng,,0.0,Gd,Gd,PConc,TA,TA,No,BLQ,545,Unf,696,793,1736,GasA,Ex,Y,FuseA,1214,729,0,1714,0,0,2,1,3,1,TA,7,Typ,1,,Attchd,1962.0,RFn,1,134,TA,TA,N,6,97,0,344-69-7504,0,0,,,,4517,9,2009,WD,Abnorml,237552
sdv-id-FTsHBv,115,RL,60.0,8214,Pave,,Reg,Lvl,AllPub,CulDSac,Gtl,IDOTRR,Feedr,Norm,1Fam,1.5Fin,7,5,1990,1954,Gable,CompShg,MetalSd,MetalSd,BrkFace,6.0,TA,TA,PConc,TA,TA,No,Unf,256,Unf,459,2286,1723,GasA,Fa,N,SBrkr,1290,138,1,1052,0,0,2,1,2,1,Gd,6,Typ,0,,Attchd,1982.0,Fin,1,161,TA,TA,Y,53,82,0,794-63-9721,12,0,,,,1439,6,2010,WD,Normal,185226
sdv-id-YAtDtR,74,RL,,17898,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Gilbert,Feedr,Norm,1Fam,2Story,7,5,1955,1987,Gable,CompShg,HdBoard,Stucco,BrkFace,32.0,TA,TA,CBlock,Gd,TA,No,,986,Unf,983,2,1127,GasA,Ex,Y,FuseA,1163,701,35,1714,1,0,1,1,2,1,TA,9,Typ,1,TA,Attchd,1948.0,Unf,1,225,TA,,Y,2,146,0,024-65-3153,14,0,,,,45,8,2006,WD,Normal,192119
sdv-id-XkypGq,185,RM,29.0,5876,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,SFoyer,6,4,1948,1992,Gable,CompShg,VinylSd,Wd Shng,,0.0,TA,TA,PConc,Gd,TA,Av,Unf,743,Unf,346,358,598,GasA,Ex,Y,SBrkr,637,1773,0,1143,0,0,2,1,4,1,Gd,6,Typ,1,,Detchd,1967.0,Unf,2,157,TA,Fa,N,0,238,0,770-04-4218,1,0,,,Shed,3700,8,2010,WD,Normal,139285
sdv-id-bhglWH,86,RL,49.0,7012,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,1990,1979,Gable,CompShg,MetalSd,MetalSd,,0.0,Gd,TA,CBlock,Gd,TA,Av,GLQ,329,LwQ,431,3,695,GasA,Gd,Y,SBrkr,922,541,0,1166,0,0,1,1,2,1,TA,6,Typ,0,,Detchd,1997.0,Fin,3,55,TA,TA,Y,0,35,0,882-47-5740,0,0,,,,16,8,2006,WD,Normal,182004
sdv-id-SxxMMW,157,RL,84.0,8357,Pave,,IR1,Bnk,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,9,5,2008,2009,Gable,CompShg,Stucco,Plywood,,9.0,Gd,TA,CBlock,Gd,TA,No,GLQ,1369,Unf,394,1262,1416,GasA,Gd,Y,SBrkr,1229,1844,0,2837,1,0,0,1,3,1,Gd,11,Typ,1,,Attchd,2009.0,RFn,1,749,TA,TA,Y,11,212,0,102-23-0556,2,0,,,,2424,8,2008,New,Abnorml,439155
sdv-id-JbXsiW,92,RL,,5291,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,5,1974,1986,Gable,CompShg,Wd Sdng,VinylSd,,27.0,TA,Gd,BrkTil,Gd,TA,No,,707,Unf,18,6,475,GasA,Ex,Y,SBrkr,831,1092,1,1059,1,0,1,0,4,1,TA,5,Typ,0,,Detchd,1994.0,RFn,1,386,TA,TA,Y,1,56,13,331-28-2087,0,738,,,,8066,8,2007,WD,Normal,124378
sdv-id-pCwWgv,32,FV,71.0,12470,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,TwnhsE,1Story,8,5,2005,2008,Gable,CompShg,MetalSd,MetalSd,,52.0,Fa,TA,PConc,Fa,TA,Av,GLQ,461,Unf,248,116,1167,GasA,Ex,Y,SBrkr,1434,1,10,996,0,0,2,0,3,1,TA,6,Typ,1,,Attchd,2007.0,Fin,2,245,TA,TA,Y,24,156,0,368-42-1065,0,0,,,,2413,5,2008,New,Normal,187706
sdv-id-XsgHqo,95,RL,62.0,4031,Pave,,Reg,Bnk,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,8,5,1993,1989,Gable,CompShg,MetalSd,Wd Sdng,,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,144,Unf,197,536,766,GasA,Gd,Y,SBrkr,638,450,0,749,0,0,2,0,3,1,TA,6,Typ,0,,Detchd,2000.0,Fin,3,338,TA,TA,N,0,53,0,542-04-7983,0,0,,,,152,3,2009,WD,Partial,95413
sdv-id-jPlNZl,40,RL,86.0,7588,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,5,5,1984,2007,Gable,CompShg,Plywood,Wd Sdng,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,532,Unf,804,7,1258,GasA,TA,Y,SBrkr,1615,32,9,1360,0,0,2,0,3,1,Gd,5,Typ,1,,Detchd,1987.0,Unf,1,138,TA,TA,Y,0,105,0,654-24-9282,17,0,,,,2963,10,2009,WD,Normal,214674
sdv-id-LGEODC,83,FV,46.0,4885,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,5,1917,1966,Gable,CompShg,HdBoard,BrkFace,BrkFace,31.0,TA,TA,PConc,TA,Gd,No,GLQ,298,Unf,227,81,530,GasA,Ex,Y,SBrkr,1127,615,0,1253,0,0,2,0,3,1,TA,6,Min1,0,TA,Attchd,,Fin,2,351,TA,TA,Y,0,80,0,774-77-6467,0,0,,,,40,4,2009,WD,Normal,72812
sdv-id-EtgWbA,131,RL,86.0,8657,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,9,6,2000,2009,Gable,CompShg,VinylSd,VinylSd,BrkFace,120.0,Gd,TA,BrkTil,Gd,TA,No,BLQ,517,Unf,53,538,1184,GasA,TA,Y,SBrkr,981,977,0,1258,1,0,1,0,3,1,TA,8,Typ,1,TA,Attchd,1990.0,Unf,2,201,TA,TA,Y,36,43,2,740-93-1706,1,0,,,,5,4,2007,WD,Normal,231801
sdv-id-qliBUE,41,RL,,21696,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,5,5,1946,2001,Flat,CompShg,BrkFace,Plywood,,16.0,TA,Fa,CBlock,TA,TA,No,Unf,1181,Unf,723,16,1270,GasA,Ex,Y,SBrkr,1426,940,22,2223,1,0,1,0,2,1,TA,9,Typ,1,,Attchd,1953.0,,2,273,TA,TA,Y,0,14,0,640-31-2769,0,0,,GdPrv,,6858,6,2009,WD,Normal,255261
sdv-id-nrwRrd,54,RL,,12608,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,6,6,1961,1988,Gable,CompShg,MetalSd,VinylSd,,1.0,TA,Fa,PConc,Gd,TA,No,GLQ,784,Unf,481,1521,1298,GasA,Ex,Y,SBrkr,1585,1073,0,2278,1,0,2,1,2,1,Gd,7,Typ,1,Fa,Attchd,1988.0,Fin,1,168,TA,TA,Y,157,35,0,841-89-5024,6,0,,,,8519,5,2006,WD,Normal,197241
sdv-id-UkVxkj,114,RM,,9190,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,5,5,1953,1953,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,628,Unf,808,660,737,GasA,Ex,Y,FuseA,794,1238,0,1112,1,0,1,0,2,1,TA,5,Typ,1,,Detchd,1963.0,Unf,2,101,TA,TA,Y,0,27,0,751-27-1544,54,0,,,,1947,8,2009,WD,Normal,78126
sdv-id-QSknqw,188,RL,58.0,9393,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,1Fam,SLvl,4,5,2003,1950,Gable,CompShg,VinylSd,VinylSd,,5.0,TA,TA,BrkTil,Gd,TA,No,GLQ,321,Unf,349,131,714,GasA,TA,Y,FuseF,637,1870,0,1969,1,0,2,1,2,1,TA,9,Typ,1,Gd,Attchd,2003.0,Unf,1,182,TA,TA,Y,0,169,0,831-14-7796,84,0,,,,2195,4,2009,WD,Abnorml,213875
sdv-id-aTHGaG,47,RL,82.0,14644,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,7,5,1975,1986,Hip,CompShg,HdBoard,Plywood,,1.0,Gd,TA,CBlock,TA,TA,No,BLQ,976,Unf,367,1157,1718,GasA,Ex,Y,SBrkr,1383,590,0,2044,1,0,2,1,4,1,Gd,8,Typ,1,,Attchd,1983.0,Unf,1,500,TA,TA,Y,3,122,23,606-23-3351,0,0,,,,201,8,2010,WD,Normal,239267
sdv-id-UknREr,147,RM,44.0,3486,Pave,,IR1,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,Twnhs,2Story,9,6,1927,1981,Gable,CompShg,VinylSd,MetalSd,Stone,28.0,Gd,Fa,CBlock,TA,TA,No,Rec,1166,Unf,175,183,959,GasA,Ex,Y,SBrkr,1091,545,6,1211,1,0,2,0,2,2,TA,7,Typ,0,,Detchd,1968.0,Unf,2,37,TA,TA,Y,0,86,0,391-38-7828,9,0,,,,18,3,2010,WD,Normal,97729
sdv-id-BrBlAE,87,RM,32.0,3399,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,8,8,1970,1969,Gable,CompShg,CemntBd,MetalSd,,1.0,Gd,TA,PConc,TA,TA,No,BLQ,348,Unf,135,985,1012,GasA,Ex,Y,SBrkr,732,810,0,933,0,1,1,1,2,1,TA,4,Typ,1,,Attchd,1975.0,Fin,1,191,TA,,Y,0,99,0,442-73-2452,0,0,,,,102,9,2008,WD,Normal,108797
sdv-id-dUSwkg,161,RL,82.0,18971,Pave,,Reg,Low,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,7,5,1981,2007,Gable,CompShg,Wd Sdng,CmentBd,,50.0,Gd,TA,CBlock,TA,TA,Av,GLQ,1111,Unf,253,1550,1613,GasA,TA,Y,SBrkr,1542,702,7,2381,0,0,2,0,2,1,TA,7,Typ,2,Po,Attchd,2000.0,RFn,2,719,TA,TA,Y,165,84,2,804-15-9450,17,0,,,,5099,10,2007,WD,Normal,429957
sdv-id-lNVGcl,86,RL,112.0,10712,Pave,,Reg,HLS,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,2Story,5,7,1951,2000,Gable,CompShg,MetalSd,Plywood,BrkFace,11.0,Gd,TA,CBlock,TA,TA,No,Unf,1358,Unf,878,3,1099,GasA,TA,Y,SBrkr,1364,313,2,1316,1,0,1,0,4,1,Fa,6,Typ,0,,Detchd,1951.0,Fin,2,867,TA,,Y,0,40,20,708-15-0838,4,0,,,,23,3,2006,WD,Normal,240314
sdv-id-dMUwXZ,187,RL,78.0,8659,Pave,,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,6,1986,2009,Gable,CompShg,VinylSd,VinylSd,,1.0,TA,TA,PConc,Gd,Po,No,GLQ,1144,Unf,492,52,465,GasA,Ex,Y,SBrkr,885,1339,8,1645,1,0,2,1,3,1,TA,7,Typ,1,Ex,Detchd,1999.0,RFn,2,437,TA,TA,Y,0,46,5,385-57-6790,210,0,,,,11505,6,2008,WD,Normal,160935
sdv-id-qTEzvY,179,RM,68.0,11772,Pave,,Reg,Low,AllPub,Inside,Gtl,Somerst,RRAe,Norm,TwnhsE,2Story,6,7,1986,1954,Gable,CompShg,VinylSd,VinylSd,,2.0,Gd,TA,BrkTil,Fa,TA,No,GLQ,37,Unf,440,272,1200,GasA,Ex,Y,,1173,1810,2,2738,0,0,0,1,4,1,TA,8,Typ,1,TA,Attchd,2002.0,RFn,2,1418,TA,TA,Y,6,190,29,322-86-5146,0,0,,,,383,8,2007,ConLw,Abnorml,312040
sdv-id-UKnKBP,48,RL,36.0,8645,Pave,,Reg,Low,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,5,5,1919,1990,Gable,CompShg,MetalSd,HdBoard,,0.0,TA,Fa,CBlock,TA,TA,No,ALQ,417,,995,57,764,GasA,Gd,Y,SBrkr,1102,31,2,778,1,0,1,0,3,1,Gd,5,Typ,0,,Detchd,1928.0,Fin,2,270,TA,TA,Y,3,18,6,255-90-0527,22,0,,GdPrv,,1144,1,2009,WD,Normal,99529
sdv-id-NBfHfx,100,RL,67.0,10773,Pave,,Reg,HLS,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,8,5,1971,1974,Gable,CompShg,VinylSd,Wd Shng,Stone,38.0,Gd,TA,CBlock,TA,TA,No,ALQ,1286,Unf,260,192,747,GasA,Ex,Y,SBrkr,948,1601,0,1332,0,0,1,1,2,1,TA,6,Typ,0,,Attchd,1959.0,Unf,1,132,TA,TA,Y,29,69,0,883-05-4738,0,0,,GdPrv,,2046,10,2007,New,Normal,147039
sdv-id-rRoBrn,146,RL,51.0,7142,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,7,1999,2003,Gable,CompShg,VinylSd,VinylSd,,3.0,Gd,TA,CBlock,Fa,Gd,No,GLQ,413,Unf,598,152,721,GasA,TA,Y,SBrkr,942,1869,0,2467,1,0,2,1,3,1,TA,9,Min1,0,,Attchd,1998.0,RFn,2,40,TA,TA,Y,75,150,1,866-78-0619,0,0,,,,10348,3,2008,COD,Normal,297623
sdv-id-GYyXkx,70,RL,,12467,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,5,1995,1969,Gable,CompShg,VinylSd,Wd Sdng,BrkFace,7.0,Gd,TA,PConc,Fa,Gd,,Rec,702,Unf,219,125,1071,GasA,TA,Y,SBrkr,993,131,0,903,1,0,2,0,4,1,Ex,5,Typ,1,TA,Attchd,1989.0,Unf,1,58,,TA,N,165,80,0,676-89-4820,9,0,,,,12976,9,2009,WD,Normal,130315
sdv-id-sVhRvd,152,RL,57.0,3587,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,SLvl,7,5,1961,1951,Gable,CompShg,Plywood,Wd Sdng,,22.0,TA,TA,CBlock,TA,TA,Av,GLQ,491,Unf,660,642,862,GasA,Ex,Y,SBrkr,980,1233,4,1321,0,0,2,0,4,1,TA,7,Typ,1,Gd,Attchd,1959.0,RFn,1,61,TA,TA,Y,0,12,0,396-10-5442,0,0,,,,1878,4,2007,WD,Normal,184340
sdv-id-tjGBjc,64,RL,68.0,5006,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,2010,1993,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,BrkTil,Fa,TA,No,BLQ,123,Unf,62,2336,1644,GasA,Ex,Y,SBrkr,919,700,0,1453,0,0,2,1,2,1,Gd,7,Typ,0,,,2010.0,RFn,3,384,TA,TA,Y,23,91,0,759-62-2401,0,0,,,,399,7,2008,WD,Abnorml,254405
sdv-id-WxVYHB,92,C (all),57.0,3806,Pave,,Reg,Low,AllPub,Inside,Mod,StoneBr,Norm,Norm,1Fam,1Story,10,5,1986,1968,Gable,CompShg,Plywood,MetalSd,BrkFace,14.0,Gd,TA,PConc,TA,TA,No,Unf,134,Unf,155,977,794,GasA,TA,Y,SBrkr,969,239,0,1154,0,0,1,0,3,1,TA,7,Typ,0,,,1987.0,Fin,2,220,TA,TA,Y,0,19,0,020-91-5601,0,0,,,,3714,7,2008,WD,Normal,98970
sdv-id-JNUxHA,98,RL,,18977,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Timber,Artery,Norm,1Fam,1Story,7,6,1995,1964,Flat,CompShg,MetalSd,MetalSd,,14.0,Gd,TA,CBlock,TA,TA,Av,BLQ,844,Unf,810,1387,2358,GasA,TA,Y,SBrkr,1637,1397,0,2693,1,0,1,1,4,1,TA,9,Typ,0,TA,Attchd,1995.0,RFn,2,324,TA,TA,Y,0,161,1,541-46-3821,0,0,,,,7908,10,2007,WD,Family,302206
