Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
sdv-id-LkcSiP,163,RL,113.0,15917,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,SLvl,4,2,1983,1991,Hip,CompShg,VinylSd,Plywood,BrkFace,145.0,Gd,TA,CBlock,TA,TA,,Unf,381,Unf,407,493,944,GasA,TA,Y,SBrkr,1312,1551,0,2314,0,0,2,0,3,1,TA,10,Typ,1,TA,Attchd,1995.0,Unf,2,412,TA,TA,Y,258,33,0,351-19-1487,1,0,,,,7847,6,2007,WD,Normal,215638
sdv-id-zwmYvL,37,RL,65.0,4337,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1.5Fin,5,5,1975,2003,Gable,CompShg,VinylSd,MetalSd,,6.0,TA,TA,PConc,TA,TA,No,Unf,62,Unf,256,10,479,GasA,TA,Y,SBrkr,765,843,0,992,0,0,1,0,3,1,Gd,7,Typ,1,,,1968.0,,0,4,TA,TA,Y,145,36,0,726-72-2070,0,0,,GdWo,,57,8,2007,New,Family,102864
sdv-id-FOJqtx,63,RL,74.0,14912,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,7,1967,2010,Hip,CompShg,Wd Sdng,MetalSd,BrkFace,12.0,Gd,TA,PConc,Gd,TA,No,Unf,319,Unf,443,193,804,GasA,Ex,Y,SBrkr,1042,1025,1,1447,0,0,2,1,3,1,TA,6,Typ,1,,Detchd,1966.0,Unf,2,33,TA,TA,Y,60,95,0,656-32-8967,4,0,,MnPrv,,3956,6,2007,WD,Normal,156494
sdv-id-jdgXEY,142,RM,44.0,6356,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,8,2003,2010,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,CBlock,Gd,TA,,BLQ,174,Unf,628,40,756,GasA,Ex,Y,SBrkr,974,935,0,1291,0,0,1,0,3,1,Gd,6,Typ,1,Gd,Attchd,2008.0,Unf,1,5,TA,TA,Y,309,153,0,006-18-2710,0,0,,,,1246,9,2008,WD,Normal,119177
sdv-id-eCXNBa,108,RL,45.0,2521,Pave,,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,7,6,1953,1978,Gable,CompShg,CemntBd,MetalSd,BrkFace,14.0,TA,TA,PConc,Fa,TA,Mn,GLQ,166,Unf,143,146,394,GasA,Ex,Y,SBrkr,831,914,0,869,0,0,1,0,3,1,TA,6,Typ,0,,Attchd,1984.0,Unf,0,6,TA,TA,Y,1,39,1,125-75-2888,0,0,,,,658,8,2009,WD,Normal,96637
sdv-id-AisDuI,106,RL,52.0,4880,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,9,5,1937,1951,Gable,CompShg,MetalSd,Plywood,,5.0,TA,TA,PConc,Gd,TA,No,BLQ,822,Unf,83,33,922,GasA,TA,Y,SBrkr,913,762,7,1195,0,0,2,0,4,1,TA,7,Typ,0,,Detchd,1948.0,Unf,1,28,TA,TA,Y,96,57,0,830-82-8727,1,0,,,Shed,5783,3,2009,WD,Normal,124396
sdv-id-JFJvub,50,RH,41.0,4434,Pave,,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,7,6,1930,1982,Gable,CompShg,BrkFace,HdBoard,,11.0,TA,TA,CBlock,TA,TA,No,BLQ,139,Unf,294,91,559,GasA,Gd,Y,SBrkr,655,373,0,764,0,0,1,0,3,1,TA,5,Typ,1,TA,Attchd,1932.0,Fin,1,598,TA,TA,Y,0,165,3,731-94-6047,0,0,,,,42,8,2010,WD,Normal,92247
sdv-id-kIggzJ,126,RL,51.0,5907,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,4,1998,2004,Gable,CompShg,HdBoard,HdBoard,,11.0,TA,TA,PConc,TA,TA,No,ALQ,224,Unf,600,681,1677,GasA,Ex,Y,SBrkr,1580,329,0,1751,0,0,2,0,2,1,Gd,8,Typ,0,,Attchd,1998.0,Fin,2,1098,TA,TA,Y,59,147,0,889-66-6384,0,0,,,,500,12,2010,WD,Normal,238547
sdv-id-EvrIKi,64,RM,71.0,10025,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1920,1950,Gable,CompShg,AsbShng,ImStucc,,0.0,TA,TA,CBlock,Gd,TA,Av,Rec,459,Unf,756,271,881,GasA,Fa,Y,SBrkr,1252,345,2,1097,0,0,1,0,2,1,Fa,6,Min2,1,,Basment,1948.0,,3,63,TA,TA,Y,19,9,0,192-61-2884,74,0,,MnPrv,,265,8,2009,WD,Partial,122730
sdv-id-bmPJUq,168,RL,,7636,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Feedr,Norm,TwnhsE,SLvl,5,6,1932,2008,Gable,CompShg,CemntBd,Plywood,,28.0,TA,TA,CBlock,Gd,TA,No,ALQ,581,Unf,549,449,1029,GasA,Ex,Y,SBrkr,1195,1171,3,1498,0,0,2,0,3,1,TA,6,Min1,2,Fa,Basment,1959.0,Unf,2,12,TA,TA,Y,1,71,0,649-67-7868,1,0,,,,241,3,2010,WD,Normal,94620
sdv-id-sazndl,77,RL,55.0,9408,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,5,5,1904,1971,Gable,CompShg,BrkFace,HdBoard,,0.0,TA,TA,CBlock,TA,Fa,No,GLQ,682,,207,0,377,GasA,Gd,Y,SBrkr,1192,67,6,904,0,0,2,0,2,2,TA,5,Typ,0,Gd,BuiltIn,1932.0,,2,8,TA,Fa,Y,0,55,0,722-14-2899,34,0,,,,6079,5,2007,WD,Normal,67408
sdv-id-OIQnab,77,RL,69.0,4254,Pave,,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,Duplex,1Story,4,5,1982,1986,Gable,CompShg,VinylSd,Wd Sdng,Stone,1.0,TA,TA,PConc,Ex,TA,No,Unf,83,Unf,92,367,472,GasA,TA,Y,FuseA,639,413,0,690,1,0,2,1,3,1,TA,5,Typ,0,,Attchd,2000.0,Unf,2,11,TA,TA,Y,153,15,0,359-66-4184,32,0,,MnPrv,,3816,8,2007,WD,Normal,119542
sdv-id-OGimxB,39,RM,,7653,Pave,,IR1,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,8,5,1951,1960,Gable,CompShg,WdShing,Wd Sdng,,0.0,TA,TA,PConc,Gd,TA,No,Unf,174,Unf,124,1141,702,GasA,TA,Y,SBrkr,909,1099,1,1211,2,0,2,0,2,1,Ex,6,Typ,0,,Attchd,1991.0,,2,15,TA,TA,Y,0,34,0,637-91-1030,0,0,,GdWo,,1555,8,2009,WD,Normal,109798
sdv-id-kMYBeQ,179,RM,56.0,4158,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,5,6,1986,1992,Gable,CompShg,VinylSd,VinylSd,Stone,5.0,Gd,TA,PConc,Gd,TA,No,BLQ,78,Unf,36,818,775,GasA,Ex,N,SBrkr,624,1767,6,1126,0,1,2,0,3,1,Gd,7,Typ,1,,Attchd,1997.0,Fin,2,77,TA,,Y,0,90,0,446-50-7285,2,0,,,,919,12,2008,WD,Normal,104200
sdv-id-JBMNRa,97,RL,,9367,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1Story,4,6,2008,2002,Gable,CompShg,VinylSd,VinylSd,,46.0,TA,TA,Slab,,TA,Av,Rec,279,Unf,77,674,1407,GasA,Ex,Y,SBrkr,1487,103,0,1247,0,0,2,1,2,1,Gd,6,Typ,1,TA,Attchd,2002.0,RFn,2,1344,TA,TA,Y,50,74,0,881-88-7415,0,0,,,,1,10,2008,New,Abnorml,239438
sdv-id-tBLNKs,60,RL,,4579,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,4,5,1956,1950,Gable,CompShg,BrkFace,CmentBd,,0.0,TA,TA,CBlock,TA,Fa,No,Unf,389,Unf,60,781,1033,GasA,TA,Y,SBrkr,1011,1020,4,1280,0,0,1,0,3,1,TA,6,Typ,1,TA,Attchd,1937.0,Fin,2,393,TA,TA,Y,0,23,0,801-45-5650,89,0,,,,1654,11,2009,WD,Normal,170948
sdv-id-iUnqba,48,RM,62.0,15619,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Artery,Norm,1Fam,2Story,7,5,1939,1952,Hip,CompShg,Plywood,HdBoard,,10.0,Gd,TA,BrkTil,TA,TA,Gd,GLQ,1240,Rec,1073,68,2093,GasA,TA,Y,SBrkr,2453,87,10,2452,1,1,1,0,2,1,Gd,8,Typ,1,,Attchd,1987.0,Unf,2,939,TA,TA,Y,25,84,0,181-36-3856,308,0,,,,5524,3,2006,WD,Partial,272471
sdv-id-XXqkBL,65,FV,74.0,8554,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Feedr,Norm,1Fam,2.5Unf,7,6,1940,1950,Gable,CompShg,HdBoard,HdBoard,Stone,,Gd,TA,PConc,TA,TA,No,LwQ,223,Unf,3,715,1236,GasA,Ex,N,SBrkr,1508,48,0,1119,0,0,2,0,3,1,TA,6,Typ,1,Gd,Attchd,,Unf,1,222,TA,TA,Y,2,90,5,065-49-0262,0,0,,,,4217,2,2007,WD,Normal,161172
sdv-id-pvApSd,102,RM,,3657,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Artery,Norm,1Fam,SFoyer,5,6,1892,1975,Gable,CompShg,HdBoard,VinylSd,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,333,ALQ,1435,46,266,GasA,TA,Y,SBrkr,624,661,0,621,0,0,1,0,3,1,TA,4,Typ,0,,,1935.0,Unf,1,164,TA,TA,Y,0,47,54,212-40-3336,0,0,,GdPrv,,768,9,2010,WD,Normal,56891
sdv-id-xPxCPO,146,RM,79.0,9641,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,6,1995,2005,Gable,CompShg,VinylSd,VinylSd,,8.0,Gd,TA,PConc,Gd,TA,No,GLQ,763,Unf,602,586,1242,GasA,TA,Y,SBrkr,877,1626,0,1802,1,0,2,1,2,1,Gd,6,Typ,0,TA,Attchd,,RFn,2,1066,TA,TA,Y,55,93,4,361-51-3632,8,0,,,,11343,3,2007,WD,Normal,224750
sdv-id-BcnLlW,34,RL,63.0,12167,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,9,5,1934,1982,Gable,CompShg,HdBoard,Wd Sdng,,2.0,TA,TA,CBlock,Gd,TA,Mn,GLQ,352,GLQ,793,221,1381,GasA,Gd,Y,SBrkr,1910,62,0,1413,0,0,1,0,4,1,TA,6,Typ,1,Gd,Attchd,1952.0,Unf,0,24,TA,TA,N,3,84,0,388-51-9575,0,0,,,,20,7,2008,New,Normal,117016
sdv-id-OySMsV,67,RL,,11690,Pave,,IR1,HLS,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1948,1961,Hip,CompShg,Plywood,Plywood,BrkFace,28.0,TA,Gd,CBlock,TA,,Gd,LwQ,1082,Unf,283,678,1648,GasA,TA,Y,SBrkr,1906,714,0,2913,1,1,2,0,3,1,Fa,10,Typ,1,,Attchd,1949.0,RFn,2,496,TA,TA,Y,1,82,0,409-84-2591,3,0,,,,628,4,2009,WD,Normal,211145
sdv-id-LiCtJU,72,RL,56.0,14467,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,5,1998,2009,Gable,CompShg,Wd Sdng,HdBoard,BrkFace,131.0,TA,TA,PConc,TA,TA,Mn,Unf,475,Unf,537,189,1009,GasA,Ex,Y,SBrkr,1036,392,0,1242,1,0,1,1,3,1,Gd,5,Min1,0,Gd,BuiltIn,2007.0,Unf,2,495,TA,TA,Y,7,82,1,564-43-1781,80,0,,MnPrv,,1482,3,2007,WD,Partial,140394
sdv-id-slfBlE,73,RL,62.0,5360,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,4,5,1992,1985,Gable,CompShg,MetalSd,Wd Sdng,,10.0,Gd,TA,PConc,Gd,TA,Mn,ALQ,643,Unf,525,588,1485,GasA,TA,Y,SBrkr,1381,414,0,1281,0,0,2,0,3,1,TA,6,Typ,0,,Attchd,1985.0,RFn,1,220,TA,TA,Y,3,88,0,035-97-2271,0,0,,,,4937,4,2008,WD,Normal,176260
sdv-id-zvZMwc,170,RL,,10168,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,1Fam,SLvl,6,6,1972,1961,Gable,CompShg,Wd Sdng,VinylSd,BrkFace,62.0,TA,TA,CBlock,TA,TA,No,Rec,1619,Unf,82,232,1230,GasA,Gd,Y,SBrkr,1023,1869,0,2572,1,0,2,1,2,1,TA,8,Typ,2,Gd,Detchd,1986.0,Unf,1,882,TA,TA,Y,0,38,0,786-19-2410,3,0,,,,1550,2,2009,WD,Normal,316500
sdv-id-ibBuJC,128,RM,75.0,3848,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,SLvl,6,5,1953,1966,Gable,CompShg,Wd Sdng,Plywood,,6.0,TA,Fa,CBlock,TA,TA,No,ALQ,848,Unf,576,755,1089,GasA,Gd,Y,SBrkr,832,1743,3,1770,0,0,1,0,3,1,Ex,7,Typ,1,Ex,,1961.0,Unf,1,1112,TA,TA,Y,20,70,0,178-18-2618,21,0,,,,3,6,2007,WD,Normal,176366
sdv-id-BqCBzQ,171,RL,,5245,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,1Story,8,5,2007,2005,Gable,CompShg,VinylSd,VinylSd,,7.0,TA,TA,CBlock,Ex,TA,No,GLQ,770,Unf,476,381,1012,GasA,Ex,Y,SBrkr,814,1596,1,1506,1,0,2,1,4,1,Gd,6,Typ,0,,Attchd,2008.0,RFn,1,240,TA,TA,Y,47,104,0,149-84-4424,1,0,,,,1172,8,2009,WD,Normal,169447
sdv-id-taqiSo,48,RL,,20905,Pave,,IR1,Lvl,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,5,1995,2010,Flat,CompShg,MetalSd,MetalSd,BrkFace,7.0,Gd,TA,CBlock,TA,TA,No,LwQ,2867,Unf,678,569,2239,GasA,Ex,Y,SBrkr,2248,86,0,2364,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2000.0,RFn,2,919,TA,TA,Y,9,190,0,169-23-7556,60,0,,,,2959,6,2007,WD,Normal,364198
sdv-id-MbuYdT,99,RM,85.0,17225,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1.5Fin,4,5,1903,1951,Gable,Tar&Grv,Stone,HdBoard,,4.0,TA,TA,CBlock,TA,TA,Av,Unf,547,Unf,488,0,322,GasA,Gd,Y,SBrkr,700,364,6,736,0,0,1,1,3,1,TA,5,Typ,0,TA,Attchd,1915.0,,1,563,TA,TA,Y,11,11,6,298-79-5035,0,0,,,,597,3,2006,WD,Partial,99654
sdv-id-eidDpS,49,RL,,21687,Pave,,Reg,Lvl,AllPub,Inside,Sev,NWAmes,Feedr,Norm,1Fam,1Story,5,4,1920,1967,Gable,CompShg,Plywood,HdBoard,,1.0,TA,TA,PConc,TA,TA,Av,GLQ,1024,,1231,6,1423,GasA,Gd,Y,SBrkr,1940,354,4,2441,1,0,2,0,4,1,TA,10,Typ,0,,Attchd,1936.0,Fin,3,140,TA,TA,N,33,48,0,213-43-1445,0,0,,,,7376,7,2008,WD,Normal,153971
sdv-id-CmuXrT,36,RM,,9060,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,RRAe,Norm,1Fam,1Story,9,5,1986,1969,Gable,CompShg,Plywood,MetalSd,,13.0,TA,Gd,CBlock,TA,TA,No,BLQ,1020,Unf,139,514,1732,GasA,TA,Y,SBrkr,1202,56,4,1152,0,0,2,0,2,1,Fa,7,Typ,0,,Attchd,1965.0,Unf,3,5,Gd,TA,Y,122,240,0,146-68-3729,3,0,,,Shed,3031,3,2009,WD,Partial,145105
sdv-id-mkkWUq,114,RL,63.0,6039,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1980,1959,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,BrkTil,Gd,TA,No,ALQ,36,Unf,10,591,318,GasA,Ex,Y,SBrkr,814,699,0,966,0,0,2,1,3,1,TA,7,Typ,0,,Detchd,2001.0,Unf,1,3,TA,TA,N,2,27,0,234-26-3182,0,0,,,,36,4,2006,WD,Partial,66485
sdv-id-LJjoQn,175,RM,59.0,12565,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,6,5,2009,2007,Gable,CompShg,VinylSd,VinylSd,Stone,70.0,Gd,TA,Slab,Ex,TA,Av,Unf,625,LwQ,322,179,852,GasA,Ex,Y,SBrkr,877,1841,0,2156,1,0,2,1,3,1,Gd,10,Typ,0,,Attchd,2009.0,RFn,2,1418,TA,TA,Y,5,87,0,438-76-6288,0,0,,,,1236,4,2009,WD,Normal,330006
sdv-id-hzqIbr,54,RL,51.0,6131,Pave,,Reg,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1971,1979,Gable,CompShg,BrkFace,Brk Cmn,,1.0,TA,TA,PConc,Gd,TA,Av,Rec,1130,BLQ,581,2,485,GasA,TA,Y,FuseA,916,76,0,724,1,0,2,0,2,1,TA,5,Min2,1,TA,Attchd,1964.0,Fin,2,204,TA,TA,Y,0,47,0,103-85-9253,0,0,,GdPrv,,7336,1,2007,WD,Normal,125873
sdv-id-vEipjU,169,RM,,6830,Pave,,Reg,Lvl,AllPub,Inside,Mod,BrDale,PosA,Norm,Twnhs,1.5Fin,2,7,1988,2010,Gable,CompShg,HdBoard,CmentBd,BrkFace,14.0,Gd,TA,CBlock,Gd,TA,Mn,Unf,439,Unf,883,9,994,GasA,TA,Y,FuseA,1082,1326,8,1855,0,0,1,1,2,1,TA,6,Typ,1,,Attchd,1996.0,Unf,3,46,TA,TA,Y,6,29,0,198-45-8671,102,0,,,,9293,5,2007,WD,Normal,152734
sdv-id-CxkNrc,152,RL,55.0,5248,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,2fmCon,1Story,5,8,1945,2009,Gable,CompShg,CemntBd,Plywood,,0.0,Gd,TA,PConc,Gd,TA,No,BLQ,336,Unf,279,200,369,GasA,Gd,Y,SBrkr,691,1493,0,1081,0,0,2,0,3,1,Gd,5,Typ,0,Gd,Detchd,1985.0,Unf,2,69,TA,TA,N,0,44,4,382-65-6801,0,0,,,,1896,5,2007,WD,Normal,81383
sdv-id-CSymZO,109,RL,84.0,7429,Pave,,Reg,HLS,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,1Story,8,7,2007,2010,Gable,CompShg,VinylSd,VinylSd,,3.0,TA,TA,CBlock,Gd,TA,Gd,Unf,1037,GLQ,1049,294,1530,GasA,Ex,Y,SBrkr,1225,77,0,1096,1,0,2,0,4,1,Gd,5,Typ,1,Gd,Attchd,2005.0,RFn,0,342,TA,TA,Y,201,178,0,106-24-8322,0,0,,,,526,4,2007,New,Normal,235436
sdv-id-ACUYvo,190,RM,46.0,3882,Pave,,Reg,Lvl,AllPub,CulDSac,Gtl,BrkSide,Norm,Norm,1Fam,SLvl,5,6,1910,1956,Gable,CompShg,WdShing,HdBoard,BrkFace,5.0,TA,TA,CBlock,TA,Fa,No,GLQ,159,Unf,351,182,215,GasA,Gd,N,SBrkr,573,1543,0,1058,0,0,1,1,5,1,TA,5,Typ,0,,Detchd,1910.0,Unf,3,20,TA,TA,Y,0,10,41,021-40-7525,1,0,,MnPrv,,849,9,2007,WD,Partial,60917
sdv-id-VsOrEi,47,RL,46.0,4297,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,5,6,1998,1984,Hip,CompShg,CemntBd,VinylSd,,7.0,TA,Gd,PConc,Gd,TA,Gd,Rec,1602,Unf,95,6,776,GasA,TA,Y,SBrkr,974,175,0,863,0,0,1,0,2,1,Gd,5,Typ,0,,,2007.0,Fin,3,39,TA,,Y,29,108,0,078-81-3248,0,0,,,,2,6,2008,WD,Abnorml,130213
sdv-id-HOEmWJ,111,RL,67.0,8852,Pave,,Reg,Lvl,AllPub,Inside,Mod,Gilbert,Norm,Norm,1Fam,1Story,6,5,1989,1995,Gable,CompShg,BrkFace,HdBoard,,28.0,TA,TA,CBlock,Gd,TA,No,GLQ,1369,LwQ,837,9,1190,GasA,Ex,Y,SBrkr,1069,516,0,1308,1,0,1,1,4,1,TA,5,Typ,1,TA,Attchd,1978.0,Fin,2,743,,TA,Y,60,52,0,069-12-1276,7,0,,,,1029,5,2006,WD,Normal,203772
sdv-id-ZtgEOv,69,RL,56.0,6474,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,5,5,1963,1957,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,73.0,Gd,TA,BrkTil,TA,TA,No,Unf,473,Unf,105,46,996,GasA,Gd,Y,SBrkr,1388,230,0,1160,0,0,2,0,6,1,TA,7,Typ,0,,,1976.0,Unf,0,25,,,N,0,111,1,099-91-4523,0,0,,MnPrv,,1119,8,2006,WD,Abnorml,82426
sdv-id-HpIXqX,101,RL,51.0,7897,Pave,,Reg,Lvl,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,4,5,1985,1997,Gable,CompShg,HdBoard,CmentBd,,25.0,Gd,TA,PConc,Gd,TA,Av,,1781,Unf,396,0,889,GasA,TA,Y,SBrkr,942,43,5,777,1,0,1,0,2,1,Fa,5,Typ,0,,Attchd,2001.0,RFn,0,122,TA,TA,Y,41,87,0,437-61-2496,0,0,,,,2169,2,2006,WD,Normal,116572
sdv-id-bjlFjT,97,FV,75.0,6996,Pave,,Reg,Lvl,AllPub,CulDSac,Mod,Edwards,Norm,Norm,1Fam,2Story,7,6,1960,1966,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,PConc,TA,TA,Av,LwQ,876,Unf,381,694,1279,GasA,Gd,Y,FuseA,1056,1606,0,1524,0,0,1,1,3,1,Gd,6,Typ,0,Gd,Attchd,1971.0,Fin,2,401,TA,TA,Y,0,39,2,850-36-7205,15,0,,,,1176,3,2008,WD,Normal,195221
sdv-id-CIiTrh,32,RL,94.0,14081,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Artery,Norm,1Fam,1Story,7,5,1965,1982,Gable,CompShg,Plywood,Wd Sdng,,2.0,TA,TA,CBlock,TA,TA,No,Unf,1017,Unf,1075,254,1349,GasA,Ex,Y,SBrkr,1214,1069,1,1633,1,0,1,0,3,1,Ex,5,Typ,1,TA,Attchd,1964.0,Unf,1,231,TA,TA,Y,11,148,0,578-69-9985,0,0,,,,5121,4,2008,WD,Normal,206813
sdv-id-CiVtvq,116,RL,89.0,18847,Pave,,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SFoyer,5,7,1955,1966,Gable,CompShg,Stucco,MetalSd,,4.0,TA,TA,PConc,Gd,TA,No,Unf,143,Unf,1261,333,912,GasA,Ex,Y,SBrkr,838,1760,0,1647,0,0,1,0,4,1,Gd,6,Typ,1,Gd,Attchd,1969.0,Unf,3,121,TA,TA,Y,25,264,0,120-47-3324,1,0,,,,1006,6,2006,WD,Normal,173225
sdv-id-XSyzKL,31,RL,,12822,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,7,5,1953,2008,Hip,CompShg,HdBoard,ImStucc,BrkFace,37.0,TA,TA,CBlock,TA,TA,No,BLQ,335,Unf,728,84,952,GasA,Gd,Y,SBrkr,976,147,0,993,0,0,1,0,3,1,TA,6,Typ,0,Gd,Attchd,1949.0,Unf,2,434,TA,TA,Y,126,99,0,392-30-7992,1,0,,,Shed,10774,9,2006,WD,Family,140200
sdv-id-uaNhxL,91,RL,116.0,12892,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,OldTown,Norm,Norm,1Fam,SLvl,7,5,1946,1995,Gable,CompShg,MetalSd,MetalSd,BrkFace,16.0,TA,Gd,CBlock,TA,TA,No,Unf,142,Unf,515,296,587,GasA,TA,Y,FuseF,1167,1676,1,2257,0,0,1,0,3,1,TA,9,Typ,1,TA,Attchd,1950.0,Fin,2,983,TA,TA,N,66,189,0,550-70-1806,0,0,,,,2727,11,2008,ConLD,Normal,183027
sdv-id-PoBfeY,98,RL,,12588,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1901,1950,Gable,Tar&Grv,MetalSd,VinylSd,,0.0,TA,TA,CBlock,TA,TA,No,Unf,179,Unf,885,412,762,GasA,Gd,Y,SBrkr,776,959,3,1117,0,0,1,0,3,1,TA,6,Typ,0,,Detchd,1918.0,,1,46,TA,TA,N,0,32,25,439-71-6990,1,0,,,,3441,5,2009,WD,Normal,72835
sdv-id-EVAhGR,190,RM,52.0,10967,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6,6,1982,1979,Gable,CompShg,Stone,Stucco,,22.0,TA,TA,PConc,TA,TA,Gd,Rec,776,ALQ,1243,1,1012,GasA,Ex,Y,SBrkr,1105,1473,0,1990,0,0,2,1,5,1,TA,8,Typ,0,TA,Detchd,1970.0,Unf,1,560,TA,Fa,Y,40,130,0,493-68-9457,63,0,,MnPrv,,1190,7,2006,WD,Normal,294985
sdv-id-OEMfYa,131,RL,88.0,7743,Pave,,Reg,Lvl,AllPub,Inside,Sev,NAmes,Norm,Norm,1Fam,1.5Fin,5,8,1946,1963,Hip,CompShg,HdBoard,HdBoard,Stone,5.0,TA,TA,PConc,TA,TA,Gd,Rec,1099,Rec,846,0,1051,GasA,Ex,N,SBrkr,1228,113,0,939,0,1,2,0,5,1,TA,5,Typ,0,,Detchd,1941.0,RFn,3,17,TA,TA,Y,5,45,0,837-72-9587,0,0,,,,7531,8,2008,WD,Normal,93083
